timestamp,views,likes,comments
2026-09-19T05:00:28.034966+00:00,302,10,0
2026-09-19T10:00:22.329531+00:00,1562,23,0
2026-09-20T00:00:25.069567+00:00,3891,45,2
2026-09-20T01:00:22.217182+00:00,3951,46,2
2026-09-20T02:02:18.465247+00:00,4055,46,2
2026-09-20T03:00:51.689280+00:00,4124,46,2
2026-09-20T04:00:49.724872+00:00,4200,47,2
2026-09-20T05:00:49.883595+00:00,4285,51,2
2026-09-20T06:01:11.810848+00:00,4333,52,2
2026-09-20T07:01:21.977717+00:00,4421,52,2
2026-09-20T08:01:12.900114+00:00,4486,52,2
2026-09-20T09:00:48.260504+00:00,4545,52,2
2026-09-20T10:01:17.052678+00:00,4640,52,2
2026-09-20T11:01:03.086762+00:00,4659,52,2
2026-09-20T12:00:55.735920+00:00,4686,52,2
2026-09-20T13:01:24.978913+00:00,4727,52,2
2026-09-20T14:00:47.989844+00:00,4777,54,2
2026-09-20T15:01:23.262414+00:00,4849,54,2
2026-09-20T16:01:03.595735+00:00,4900,54,2
2026-09-20T17:01:06.694158+00:00,4958,55,2
2026-09-20T18:01:06.019138+00:00,5017,55,2
2026-09-20T19:01:09.800027+00:00,5061,55,2
2026-09-20T20:00:55.851269+00:00,5072,55,2
