timestamp,views,likes,comments
2026-09-20T15:01:24.265676+00:00,147,6,4
2026-09-20T16:01:04.561342+00:00,288,6,9
2026-09-20T17:01:07.728332+00:00,1097,9,9
2026-09-20T18:01:07.112240+00:00,2369,9,10
2026-09-20T19:01:10.817652+00:00,2916,9,10
2026-09-20T20:00:56.921142+00:00,3830,9,10
2026-09-20T21:01:15.468166+00:00,4258,9,10
2026-09-20T22:01:14.613067+00:00,4544,9,10
2026-09-20T23:01:15.198944+00:00,4707,10,10
2026-09-21T00:01:20.624788+00:00,4843,10,10
2026-09-21T01:00:49.456501+00:00,4966,11,10
2026-09-21T02:01:18.790824+00:00,5081,12,10
2026-09-21T03:01:19.636049+00:00,5219,12,10
2026-09-21T04:01:33.032291+00:00,5327,12,10
2026-09-21T05:01:08.341453+00:00,5445,12,10
2026-09-21T06:00:56.389383+00:00,5511,12,10
2026-09-21T07:01:14.638230+00:00,5596,12,10
2026-09-21T08:01:28.941837+00:00,5668,12,10
2026-09-21T09:01:28.469174+00:00,5734,12,18
2026-09-21T10:01:26.842638+00:00,5800,12,10
2026-09-21T11:01:29.436060+00:00,5844,13,5
2026-09-21T12:01:15.461752+00:00,5870,13,5
2026-09-21T13:01:28.954874+00:00,5911,13,5
2026-09-21T14:01:11.925242+00:00,5923,13,5
2026-09-21T15:00:53.571379+00:00,5923,13,5
2026-09-21T16:01:22.148273+00:00,5923,13,5
2026-09-21T17:01:27.704011+00:00,6034,13,5
2026-09-21T18:00:43.162250+00:00,6034,13,5
2026-09-21T19:00:51.638858+00:00,6034,13,5
