timestamp,views,likes,comments
2026-09-11T08:01:15.270938+00:00,407,14,2
2026-09-11T09:01:09.953875+00:00,919,35,2
2026-09-11T10:00:45.360758+00:00,1269,50,11
2026-09-11T11:00:57.720254+00:00,1888,59,3
2026-09-11T12:01:23.673751+00:00,2977,62,5
2026-09-11T13:00:33.339687+00:00,5127,65,5
2026-09-11T14:01:09.422017+00:00,6930,68,6
2026-09-11T15:01:13.123642+00:00,7817,68,6
2026-09-11T16:00:29.713105+00:00,8411,69,6
2026-09-11T17:01:00.927428+00:00,8887,70,6
2026-09-11T18:01:19.658315+00:00,9298,71,6
2026-09-11T19:01:11.672072+00:00,9321,71,6
2026-09-11T20:01:20.715155+00:00,9562,72,6
2026-09-11T21:01:10.001170+00:00,9794,72,6
2026-09-11T22:01:21.930537+00:00,10140,72,6
2026-09-11T23:00:45.999803+00:00,10348,73,6
2026-09-12T00:01:26.397046+00:00,10775,73,6
